id,Title,Year,Type,smoking,cigarette-smoking,pipe-smoking,cigar-smoking,Plot,Rating,Awards
tt0047635,Untamed Heiress,1954,movie,False,False,False,True,"Walter Martin and Eddie Taylor are a couple of theatrical agents, and they receive a visit from Andrew ""Cactus"" Clayton, who is looking for Effie Canova, who grub-staked him years ago. He ...",5.4,N/A
tt0025783,Shoein' Hosses,1934,movie,False,False,False,True,"Wimpy is such a terrible helper that blacksmith Olive fires him. Both Popeye and Bluto see the help wanted sign; they compete for the position. Of course, their competition wrecks the shop.",7.3,N/A
tt1876490,The Ham What Am,1928,movie,False,False,False,True,N/A,6.6,N/A
tt0031237,Dog Gone Modern,1939,movie,False,False,False,True,"The Two Curious Puppies visit a model home with a panoply of modern inventions, including an annoying robot that sweeps up anything that touches the floor.",6.4,N/A
tt0150215,The Crackpot King,1946,movie,False,False,False,True,"The Little King wants a wife, so his Court Hypnonist, using foul means for a devious purpose, brings him Sweet Suzette, who has no interest in marrying the King. Mighty Mouse rescues yet ...",4.6,N/A
tt0276862,Chucho el Roto,1960,movie,False,False,False,True,N/A,N/A,N/A
tt0060245,Cock-a-Doodle Deux-Deux,1966,movie,False,False,False,True,"Inspector Clouseau and Sergeant Deux-Deux investigate the theft of French dowager Madame Pouletbon's diamond, the Plymouth Rock, and discover that the Madame's servants, all of them ...",6.2,N/A
tt0149316,Unsure Runts,1946,movie,False,False,False,True,The confidence-tricking Crow attempts to make the conscientious Fox the victim of various accidents in order to convince him that he needs to buy insurance.,5.9,N/A
tt0162705,Tramp Tramp Tramp,1935,movie,False,False,False,True,"Andy's wife welcomes a barrage of homeless people into their house, much to the annoyance of Andy.",N/A,N/A
tt0029710,Under Strange Flags,1937,movie,False,False,False,True,"In 1914 Mexico, the revolution, led by Pancho Villa, is preventing many Americans from getting their mined-in-Mexico silver across the American border. Tom Kenyon, American manager of the ...",4.9,N/A
tt0194484,A Rare Bird,1935,movie,False,False,False,True,N/A,7.0,N/A
tt0033143,Texas Terrors,1940,movie,False,False,False,True,A lawyer is after the person that murdered his parents when he was a boy.,6.6,N/A
tt0151456,Magoo's Glorious Fourth,1957,movie,False,False,False,True,"It's the Fourth of July and Mr. Magoo is ready to kick it off safely and sanely forbidding Waldo to set off any firecrackers. Instead, he opts to celebrate by planting flowers in his garden...",6.1,N/A
tt0033046,Shop Look & Listen,1940,movie,False,False,False,True,"J.T. Gimlet's department store is closed, and the mice are going on a tour, led by the same W.C. Fields mouse as in Little Blabbermouse (1940). First, the shoe department, where we see ...",6.9,N/A
tt2220206,Old Maid's Mistake,1934,movie,False,False,False,True,N/A,N/A,N/A
tt0230880,Tierra brava,1938,movie,False,False,False,True,N/A,5.0,N/A
tt0005114,Colonel Heeza Liar at the Bat,1915,movie,False,False,False,True,N/A,5.1,N/A
tt2032545,The Catastrophe,2011,movie,False,False,False,True,"This vital contemporary retelling of Hawthorne's Mr. Higginbotham's Catastrophe uses dreamlike imagery, a Bob Dylan song and a poem by Forough Farrokhzad to paint a portrait of Dominicus Pike, the quintessential modern man.",8.0,1 win.
tt0035163,Outlaws of Pine Ridge,1942,movie,False,False,False,True,"John Hollister may become Governor and Cardeen is out to stop him. Knowing of Hollister's honesty he goes after his son Lane instead. When a man tries to kill Cardeen, Lane shoots the ...",N/A,N/A
tt0175995,The Avenger,1958,movie,False,False,False,True,N/A,7.6,1 win.
tt1844656,Elkton's Undead,2009,movie,False,False,False,True,"Elkton, Maryland may have a problem. The town has seemingly been overrun by zombies. A documentary crew interviews two of Elkton's citizens (each with opposing viewpoints) to find out more.",N/A,N/A
tt9575516,N/A,N/A,N/A,False,False,False,True,N/A,N/A,N/A
tt0397981,Comando judicial,1990,movie,False,False,False,True,N/A,N/A,N/A
tt4012774,The Sailor and the Seagull,1949,movie,False,False,False,True,"McGinty is tired of being in the Navy and wants out, a passing seagull shows him a vision of what his life would be like as a civilian, McGinty then wonders if civilian life is all it's cracked up to be.",4.6,N/A
tt0167963,Gold Is Where You Lose It,1944,movie,False,False,False,True,"Robbers steal some gold and pass it off in Andy's store, but he and his friend think there's been a gold strike. They go off to do some prospecting.",6.8,N/A
tt9486594,Easter Bunny Assassin: Chapter 3 - Tooth Fairy Mafia Don,2018,movie,False,False,False,True,The Tooth Fairy Mafia Don runs into the Easter Bunny Assassin and all hell breaks loose..,N/A,N/A
tt0162458,Magoo Express,1955,movie,False,False,False,True,N/A,7.4,N/A
tt0457271,Air Force One: The Planes and the Presidents,1991,movie,False,False,False,True,Several important historical events occurred on the planes with call sign Air Force One. These events are described within the backdrop of the evolution of the presidents' airplanes.,4.9,N/A
tt6554206,N/A,N/A,N/A,False,False,False,True,N/A,N/A,N/A
tt0035717,Carson City Cyclone,1943,movie,False,False,False,True,"When the night watchman at the bank is gunned down during a robbery, he fingers Barton as the trigger man. When the trial comes up in neighboring Carson City, Gil finds a witness named ...",6.1,N/A
tt0022152,Minding the Baby,1931,movie,False,False,False,True,"Bimbo's minding his baby brother, but neighbor Betty Boop (with dog's ears) wants him to come over and play.",6.4,N/A
tt0371648,Dragonslayer Quark,1987,movie,False,False,False,True,"Cartoon short about Quark the troll, this time as a dragonslayer by chance.",5.2,N/A
tt0027632,For the Love of Pete,1936,movie,False,False,False,True,N/A,N/A,N/A
tt1287851,Peeks at Hollywood,1946,movie,False,False,False,True,Two young beautiful starlets use the Griffith Observatory telescope to find stars in Hollywood.,5.7,N/A
tt6821026,N/A,N/A,N/A,False,False,False,True,N/A,N/A,N/A
tt0032518,George and Margaret,1940,movie,False,False,False,True,George and Margaret lives up to the 1930's reputation of English humor for amiability and mildness. Dedicated to the principle that everything is for the best...,N/A,N/A
tt10856582,Smokes and jokes,2017,movie,False,False,False,True,"Smokes And Jokes is the #1 smoke themed comedy brand in the USA. A thrilling live experience. It's living in these modern days yet still bringing back that ""RAT PACK"" era vibe. Cigar, ...",N/A,N/A
tt0421968,Check the Gate: Putting Beckett on Film,2003,movie,False,False,False,True,"Follows the ""Beckett on Film"" project, which produced film adaptations of Samuel Beckett's nineteen plays.",3.7,N/A
tt0017612,Alice's Circus Daze,1927,movie,False,False,False,True,"Alice and Julius are getting ready for their big performance at the circus while many of the other acts are being showcased. They are acrobats, with Julius balancing on a tightrope holding ...",4.8,N/A
tt7407932,N/A,N/A,N/A,False,False,False,True,N/A,N/A,N/A
tt0220053,Socialisation of a Bull,1998,movie,False,False,False,True,"A bald-headed professor Rozina, with the help of his brother and female assistant, for many years tests all possible chemical compounds and solutions that could accelerate the growth of ...",7.0,1 win.
tt0149290,Tree for Two,1943,movie,False,False,False,True,"The Fox is a tree surgeon, who provides his services to the weather-beaten old tree the Crow calls home and doesn't want fixed.",6.3,N/A
tt0204800,Alibi Bye Bye,1935,movie,False,False,False,True,"Flash (Bobby Clark and Blodgett ('Paul McCullough (I)' )qv) are two ""alibi photographers"" in Atlantic City who let moonlighting husbands and wives pretend to be anywhere but in Atlantic ...",6.2,N/A
tt0042450,Father Makes Good,1950,movie,False,False,False,True,N/A,4.1,N/A
tt5028498,Man with a Brush,2015,movie,False,False,False,True,N/A,N/A,N/A
tt0251069,Eleanor's Catch,1916,movie,False,False,False,True,N/A,5.5,N/A
tt2205410,Challenging Churchill,2012,movie,False,False,False,True,"Churchill, a name typically associated with braveness and altruism. Recently found evidence from Soviet and British sources however brings up questions about Churchill's doings in the ...",7.7,N/A
tt5691876,Namibia,2016,movie,False,False,False,True,N/A,N/A,N/A
tt0018267,Pleasure Before Business,1927,movie,False,False,False,True,N/A,4.8,N/A
tt4919904,Mordecai Richler: Barney's Version,1997,movie,False,False,False,True,A profile of author Mordecai Richler.,N/A,N/A
tt0035547,What Makes Lizzy Dizzy?,1942,movie,False,False,False,True,"This Columbia short (production number 3431) has Harry Langdon and Elsie Ames billed above the title, but it is all Elsie Ames with Langdon and Monty Collins (if his name is Monte, how come...",4.0,N/A
tt0135836,Chemical Ko-Ko,1929,movie,False,False,False,True,Koko the Clown tries a mad scientist's formula on various animals.,5.7,N/A
tt12186790,N/A,N/A,N/A,False,False,False,True,N/A,N/A,N/A
tt2832686,The Freak Next Door,2012,movie,False,False,False,True,"It's Bill the Cat's one day off and all he wants to do is rest - a hard thing to accomplish when his neighbor, Tom the ""Dawg"", won't stop playing his musical instruments.",N/A,2 nominations.
tt5081380,Advanced Style: Men,2015,movie,False,False,False,True,N/A,N/A,N/A
tt0025810,Something Simple,1934,movie,False,False,False,True,"Taken to a hospital, after suffering a dizzy spell, Charley is told by a 'nut', posing as a doctor, that he suffers from 'Tetra-Ethyl"", and the only remedy is to sit down, relax, clear the ...",7.2,N/A
tt9816596,N/A,N/A,N/A,False,False,False,True,N/A,N/A,N/A
tt0146798,Git Along Li'l Duckie,1955,movie,False,False,False,True,The over-sized Baby Huey wants to join the little ducks in their cowboy game but they don't want him. A fox comes along and the ducklings flee and leave Huey to fight the enemy. The fox ...,5.8,N/A
tt0013289,Kick In,1922,movie,False,False,False,True,N/A,N/A,N/A
tt0150763,Goofy News Views,1945,movie,False,False,False,True,"A wacky newsreel shows us a beauty pageant gone wrong, a Jimmy Durante-like judo expert, two victims of the machine age, the horror of preserving beauty, Professor Baggysacks's gyro-copter hat, a push-button-age card sharp and more.",5.5,N/A
tt0146972,A Lad and His Lamp,1929,movie,False,False,False,True,N/A,6.4,N/A
tt11815468,Smokes and Jokes Atlanta,2020,movie,False,False,False,True,N/A,N/A,N/A
tt11317022,Smokes and Jokes,2020,movie,False,False,False,True,Smokes And Jokes The Movie. Smoking cigars and hookah and laughing out loud. Comedians take the stage giving you 100% raw energy and hilarious jokes. All while smoking along with you. Yeahhh you know the vibes,N/A,N/A
tt0402854,The Black Duck,1929,movie,False,False,False,True,"Okay, this is an entry in the ""Aesop's Sound Fables"" and is a version of the little-black-duck and the wolf-in-sheep's clothing fables about the sibling duck who was shunned because of his ...",6.4,N/A
tt0071778,Love on the Nose,1978,movie,False,False,False,True,"In the mid-1930s, a Montreal young, starry-eyed Trotsky- idealist is the member of a cell trying desperately to elect a socialist amidst the rampant political corruption in Montreal. ...",N/A,N/A
tt0947006,"Evo, vdej se!",1984,movie,False,False,False,True,N/A,4.9,N/A
tt0167243,Krtiny,1981,movie,False,False,False,True,N/A,6.4,N/A
tt2261329,Bjørnen sover,2012,movie,False,False,False,True,"Irving the organist has been married to Ingrid for over 40 years. Today, they are preparing for a long journey. But the preparations for their trip reveal a drama in their relationship ...",N/A,N/A
tt2363409,Tanecek pres dve pekla,1982,movie,False,False,False,True,N/A,N/A,N/A
tt5750640,Dental Damn!,2008,movie,False,False,False,True,"A young man things it would be fun to get high before his important dentist exam. However, the dental staff might be high also.",N/A,N/A
tt0364276,Columbia World of Sports: Grappling Groaners,1947,movie,False,False,False,True,"Sportscaster Bill Stern knew professional wrestling, even in the forties, was one big staged piece of choreographed fraud, but appeared to think the rest of the country thought it was real,...",N/A,N/A
